"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"FRMPD3";266,74573244576;1,5308340934442;0,175178846115144;1,42288940762951e-19;5,97981539844297e-18
"STX19";212,300842951521;1,52696938669756;0,128051617831033;6,24883030532648e-34;3,12441515266324e-31
"CYP4F8";1579,06823068386;1,52623622722201;0,417979075948227;1,08698152670112e-05;5,5012041969042e-05
"SLCO1B3";210,761113653416;1,52460726817028;0,515487591047485;7,69539756808552e-05;0,000331918275995726
"PRDM8";1754,05248648736;-1,5230041274658;0,194480950536074;1,38906540220389e-16;3,74644195615156e-15
"CHRDL1";4003,9096732502;-1,52273855793201;0,144059411681536;1,84525524691623e-27;2,92540465974524e-25
"SYNPR";37,7629702971738;1,52079769196086;0,512039733720197;7,65326880437738e-05;0,000330393494986405
"HSD17B13";153,332675645491;-1,52054252771033;0,356119596814209;1,10926081784567e-06;6,73640172780769e-06
"CNTNAP4";68,0075902941608;-1,51747138647209;0,600462695007395;1,21234454264087e-05;6,07574366011232e-05
"AGTR1";443,231976302285;1,51485261711555;0,235956075972551;9,18853744729616e-12;1,2451457972361e-10
"FXYD6";1188,33445254409;-1,51412982059472;0,132667674217614;2,16530006363278e-31;6,81021794207084e-29
"SRARP";112,560699339226;1,51355014239097;0,401987205956348;4,20346881437444e-06;2,30246185057027e-05
"PAX1";69,2930984970699;1,51295002482216;0,622011629215504;0,000242003864407451;0,000947225081482396
"MOGAT1";6,88490896852843;1,51276379767666;0,984192613660627;0,00302115563189286;0,00914648887158994
"EVX2";106,926717084721;-1,50948113703308;0,325684160541826;3,8375397266735e-08;2,94614270354855e-07
"C2orf72";636,379031236845;1,50758363913732;0,199838565451833;2,99975666786772e-15;6,84155029513692e-14
"AL121899.2";95,5230200604288;1,50744057205825;0,582531622803744;0,000426083252169519;0,00157868580986236
"HOXD10";391,405073005755;-1,50685007217171;0,212103487082533;7,78312749394337e-14;1,45653537554602e-12
"C8orf88";174,261368339939;-1,50530982857005;0,342136232645566;5,46170264881673e-07;3,50685550385006e-06
"TUBB2A";583,762308585621;1,50463515425224;0,157541808916959;4,56678187339316e-23;3,46506795841115e-21
"IGSF1";136,042234699023;-1,50341253743755;0,290278398878398;3,68919056539e-09;3,3397964728461e-08
"PGF";293,06509615115;-1,4994762461464;0,19541581799318;1,04724394060285e-15;2,5273832724945e-14
"TMEM35A";404,707729432842;-1,49784520943359;0,139348301531985;2,10998182098292e-28;4,15602479890575e-26
"WFDC2";844,207671171378;-1,49733905494552;0,204961982555134;1,47617140521939e-14;3,05252835649821e-13
"HLA-DMB";1620,88251673583;1,49591018289801;0,20492836116084;3,79963574011747e-15;8,54589353313618e-14
"DUOXA1";271,507519512606;-1,49546190602453;0,262995076783242;6,66995890763286e-10;6,66654016908461e-09
"FGFR2";1618,98091450387;-1,49494137276777;0,119826379159401;5,0205480544379e-37;3,91602748246156e-34
"AGR2";4919,28850554671;1,49350686577061;0,219955976833653;7,11540488787384e-13;1,15145556276797e-11
"ZNF556";64,2838636874344;1,48975576888666;0,678506845089299;0,000333994241446775;0,00126956875403745
"KLK15";83,9864760905443;1,48924185837532;0,24608229961656;8,64611102852762e-11;1,01078636124873e-09
"PEX10";1868,54337473991;1,48791069087973;0,176981453101464;4,68806799418498e-19;1,82834651773214e-17
"S100A14";104,724699268164;-1,48779404201963;0,290585123677892;8,90110047167193e-09;7,54002863586458e-08
"AC007906.2";174,225124460984;-1,48623130542894;0,257433827492084;1,69062523972895e-10;1,86888844527861e-09
"CPNE6";131,976075250575;-1,48534155468192;0,265662684668464;2,09018904143622e-10;2,270678902953e-09
"KIF25";51,5092883368238;1,48434416554888;0,571571078441788;0,000122356500661117;0,000507541323737882
"TRIB1";5281,52125108426;1,4841853084186;0,162425275487658;9,5933762251245e-22;5,80965330403502e-20
"SNAI2";766,265969468434;-1,4816840820807;0,151167639597254;4,39969875401892e-24;3,89973298651677e-22
"SMIM31";796,97538871142;1,48032910912476;0,221714208776711;7,36343283246281e-13;1,18863361120054e-11
"COL13A1";647,290335826541;-1,48010024135604;0,201292092051396;1,05295098262521e-14;2,23666058400781e-13
"EEF1A2";613,139382108346;1,48002601701419;0,228181411256099;6,42679504211682e-12;8,90074597452259e-11
"ADGRF1";792,293574911603;1,47900944689154;0,323576070921443;2,11545315628744e-07;1,45456052706647e-06
"CENPF";477,01353264336;1,47800568720436;0,190133521837015;5,07022887222403e-16;1,25948360520215e-14
"FAT3";3188,85253249289;-1,47745346688622;0,169294571236732;8,81465018508722e-20;3,86429733453889e-18
"CSTA";119,118205313254;-1,47657089313104;0,192514510351278;9,44948368332195e-16;2,29185238588032e-14
"SLC2A5";466,866907471026;-1,47601141009721;0,264276661943372;9,1321104695778e-10;8,99374515943268e-09
"PBK";27,7989312119942;1,4758690627165;0,454034878518592;5,84000129277076e-05;0,000258465785767204
"CYP27A1";819,08706141028;-1,47523415257459;0,143113677101876;5,87179025371032e-26;7,29298789473575e-24
"LAMP5";99,0395698677605;1,46946175801938;0,31047328926969;7,24066652705118e-08;5,35834311362202e-07
"NKX6-1";44,0481913555672;1,46774252136878;0,911251865498224;0,000252971353691835;0,000984815611297821
"FBP1";637,958543304347;1,46587052446601;0,166106354738207;4,10035949149499e-20;1,89921639154756e-18
"BICD1";2185,81998409045;1,4637067075795;0,11523087322433;3,52155088472913e-38;3,4335121126109e-35
"GCNT1";2107,6146993197;1,46326354798852;0,13422721841075;3,22515263151823e-28;6,16573297202015e-26
"TFF3";1831,72840382841;1,46257485931811;0,580210295216671;2,20437376395877e-05;0,000105098504638621
"PAGE4";714,238684106604;-1,45602696520367;0,242605391363427;1,18134958684151e-10;1,34400915655831e-09
"TNS4";1729,81868466047;-1,45169635881356;0,219412127834665;1,78353966005997e-12;2,70023473378644e-11
"PHYHIPL";250,877197113746;-1,4512285852347;0,234079191275142;2,13766193511057e-11;2,72269155680314e-10
"PTP4A3";1497,82175276594;1,45009269183955;0,144613306782724;1,55227463507998e-24;1,49848293980493e-22
"HJURP";85,6439362011904;1,44908523489397;0,301349335424454;6,75952565242212e-08;5,02902518970741e-07
"CFAP47";72,5804606599237;1,4483792286266;0,401118955342742;1,56228088598347e-05;7,66622078721131e-05
"PLAC9";152,857223339177;-1,44668934214368;0,216076897923141;1,39112162816376e-12;2,14951440167935e-11
"UPK1A";125,393140493017;-1,44281132798243;0,344200201334836;9,58195138604328e-07;5,89612029119104e-06
"CLVS2";537,733782959785;-1,44230594952857;0,208507656738516;2,73190705812744e-13;4,7437388809871e-12
"ARHGDIG";29,2446257565338;1,43718868891689;0,442911633026434;3,83030034587475e-05;0,000174838147810294
"SRD5A2";1211,0813105699;-1,43658400508112;0,126796711151503;3,57657503703352e-31;1,08973770659615e-28
"EML6";939,698455185188;1,43567088050769;0,23964787227114;6,89897143463545e-11;8,21807837357308e-10
"SLC43A1";896,033003734031;1,43566901342451;0,141550558755681;2,83530462556899e-25;3,0378263845382e-23
"TBX10";83,5920119415021;1,43517137875944;0,976643962430664;0,00201319618368079;0,00635334610483498
"EFS";974,053580109909;-1,43425935248985;0,118863965721422;8,23323474270085e-35;5,01712742133333e-32
"ADPRHL1";303,136555041532;1,43298959698404;0,246546489729549;2,33519374282689e-11;2,95900470567415e-10
"FAM222A";263,967913284946;1,43259326191761;0,161487649308659;4,86091470381582e-20;2,23556218689643e-18
"HMMR";84,9126083752588;1,43194490432832;0,446745100804691;6,71940652256874e-05;0,000292997377437591
"AK5";314,459622280367;1,43188009553114;0,265917919943675;2,56670871382752e-09;2,38223797808837e-08
"SLC16A5";375,258616544442;-1,42984127912957;0,158436081404492;7,36390441396444e-21;3,90206891500833e-19
"OR51A2";16,215559696517;1,42973001297613;0,418664654285993;2,92504699431805e-05;0,000136129872050601
"PLA2G2A";7460,70188636888;1,42619855113294;0,301007898560118;1,40462522553941e-07;9,89887672497955e-07
"H2AW";298,651230682762;1,42560628578684;0,128840253504233;1,3854987790296e-29;3,33546002358978e-27
"EPHA10";269,03574192279;1,42433648124069;0,217384839203832;3,51947599754538e-12;5,07992464486565e-11
"PPFIA2";599,98948166636;1,42432207443095;0,278598215310257;1,77622409593282e-08;1,4348123392995e-07
"GSTM5";509,809517486503;-1,42426257062055;0,131107693772971;7,98033046844765e-29;1,69148308842097e-26
"PCP4L1";139,564748098005;-1,42153974426929;0,173891179172365;1,3310539872751e-17;4,14625443320518e-16
"CAMKK2";4450,32687921169;1,42030446705601;0,111442751346118;4,03329867970965e-38;3,74520591687324e-35
"FOLH1";10504,135998314;1,42014725404364;0,205208022028745;3,21131774068185e-13;5,52210722604022e-12
"DAZ3";13,6096542589024;1,41785809464345;0,506383533623933;0,000203400265751926;0,000809450037176034
"CABP4";176,839742591359;1,41668085405692;0,221847065670372;1,09343925763114e-11;1,46543405661905e-10
"IQANK1";722,28408756156;1,41634909915483;0,127318820578731;3,87284548997747e-30;1,04849885736881e-27
"TMEM52";36,8533438286539;1,41598723950229;0,324795196668403;7,32636544937827e-07;4,58927485585854e-06
"ADRA1D";148,055833320131;-1,41511030771899;0,223618910314046;1,03106109910088e-12;1,62273538599412e-11
"ZMYND10";64,7449067054316;1,41376134730346;0,423957192385741;4,70931932473656e-05;0,000211691394265475
"KCNJ3";268,929826473236;-1,41358073368368;0,24969526541145;8,84820934756648e-10;8,73178554036166e-09
"STEAP4";14886,3572028999;1,40703419899935;0,134308546662005;2,46365636469858e-26;3,27699958459889e-24
"GNG13";25,5574510669256;1,40583450119612;0,766575687521384;0,00221702276120508;0,0069082684313677
"TYR";16,4386572037622;1,40571350896071;0,943771941130628;0,00301703024365563;0,00913683642666326
"ARHGAP40";89,1445309708604;-1,40423541040846;0,438813309237596;2,07812514903943e-05;9,93708690688302e-05
"CCDC54";26,3060372162276;-1,40322282859763;0,358334408862538;4,45705296828191e-06;2,42636886883018e-05
"CDC20";49,9370602914023;1,40288172924922;0,386423948472929;1,63534784898853e-05;7,98429720963351e-05
"PYCR1";1623,80764989;1,40212967743283;0,100559066907828;2,76262266314829e-45;5,38711419313917e-42
"REPS2";4192,31618987817;1,40207242106682;0,132621626481652;3,03912314499318e-27;4,62991416620055e-25
"SLITRK6";377,742995829312;-1,40198863141342;0,162186678006796;3,51661388575247e-19;1,38813706016545e-17
"VIT";201,804226887869;-1,40190833143235;0,271395719228001;4,88034179972026e-09;4,31203738534413e-08
"ASPA";284,182590550385;-1,4005197322223;0,200005092655149;6,9899849527425e-14;1,31611215320748e-12
"CDC20B";49,5872112958165;1,39795659789542;0,699470841829114;0,0014875382920824;0,00486042169832554
"TSPAN13";1370,25554417609;1,39616143446631;0,150637112205391;8,05426197334729e-22;4,95451446310007e-20
"TRIB3";393,541862092479;1,39610260364967;0,178859599089286;4,99627356263323e-16;1,24746907133608e-14
"DLGAP5";53,3795195129848;1,39589686054739;0,538740052301321;0,000423169276030223;0,0015684852466431
"LRRN1";1522,1100944618;1,39495811918171;0,231327732956025;1,33937357309762e-10;1,51232105821677e-09
"CCDC85A";177,096009703807;-1,39479862018155;0,219015987941182;1,10730149891015e-11;1,48299307889752e-10
"FXYD1";240,902680398623;-1,39411649984815;0,169673113259442;1,51904082633338e-17;4,65743649583347e-16
"MUC6";3686,74130285743;1,39036000457842;0,66184153390527;9,28287679461664e-10;9,13761219056156e-09
"TK1";145,652706511725;1,38978502477106;0,184991204533311;4,01739761608004e-15;8,99417376734336e-14
"SLC18A2";396,442915173115;-1,38818026774539;0,293852761964346;3,74621695312613e-08;2,88398067848241e-07
"PLCL1";1054,8234279878;-1,38647749228103;0,148489198174171;4,20563854173993e-22;2,6713339271638e-20
"RPE65";75,7232006008141;-1,38631600597279;0,484099519650303;0,000139084507235436;0,000571821187242461
"ADRA1A";736,05195953604;-1,38608834670565;0,147305735010137;2,98113412112826e-22;1,93773717873337e-20
"OVCH2";63,4755934765468;-1,38416154202039;0,256331347089457;3,60630983549082e-09;3,26628155095546e-08
"IL5RA";272,069823016454;1,38333955317767;0,362115282696106;5,53841973512443e-06;2,95888177629935e-05
"LIX1";129,534473057889;-1,38196183893389;0,344686128935657;7,09464469325707e-07;4,45270587442912e-06
"IGF2";6261,33595638027;-1,38164193675359;0,173542770548477;1,15660311597062e-16;3,14119230660546e-15
"NUF2";36,804406342778;1,3811240950095;0,424290753879868;3,86316259334231e-05;0,000176255663477246
"GABRA3";30,2289500083978;-1,37862827230094;0,541279489760132;0,000193988600247297;0,000774365957998423
"LSAMP";3307,29895391656;-1,37589350706376;0,170004843530651;1,63257593188174e-17;4,9820392287471e-16
"PCDHA6";118,392105160153;1,37508417250004;0,329658767245299;1,79276223731959e-06;1,04761353394462e-05
"RRM2";199,719831120415;1,3742334247069;0,252874941459825;1,98563464703414e-09;1,87604047946211e-08
"EPHA8";58,3045336176445;1,37386259553113;0,823191143297505;0,00087304910681984;0,00301531306818754
"RPS4Y2";13,2786815482145;1,3738044849007;1,14068385132696;5,84707212324775e-05;0,000258661312167267
"FAM107A";1534,25221072326;-1,37366301714686;0,132521176297738;2,47035353300532e-26;3,27699958459889e-24
"ASIC2";83,3088153017126;1,37347364212497;0,456261122499407;8,27992455969957e-05;0,0003554006799783
"HS3ST4";118,084588218602;1,37264396540836;0,223519344186907;2,98862841321639e-11;3,7381817868967e-10
"ATRNL1";1321,11190407671;-1,37208586628295;0,159753197089475;6,61616277301825e-19;2,52475878813808e-17
"NOL4";157,756440093291;1,37134121980922;0,307784436606768;4,17037657578671e-07;2,72619320240834e-06
"CAPNS2";47,123671328869;-1,37028065878979;0,242034295311938;5,28116594061634e-10;5,35253304792197e-09
"GRIN3A";520,329730972404;1,36982866438;0,283328273762688;1,14342453980811e-07;8,16133913845463e-07
"FNDC10";67,0766394567952;1,36796736931866;0,231381564342145;9,95072009830671e-11;1,14816001134308e-09
"HSPB8";1897,02257261033;-1,36768856663376;0,143290064075385;7,10855181698141e-23;5,19163896745833e-21
"ABCC4";15607,0835562426;1,3672704285445;0,138177822181561;1,07906491442082e-23;9,03080078592531e-22
"ASPM";224,753488770314;1,36676496475889;0,198243159027488;2,8802539599386e-13;4,9924401972269e-12
"ACTG2";18841,7229001771;-1,36634743916828;0,159878380094023;1,0989820184128e-19;4,70992293605487e-18
"CD177";2196,07262640023;-1,36431964081581;0,284021597248292;1,0290119018474e-07;7,41801555860415e-07
"FOXF2";160,702491135761;-1,36307511329781;0,239222374703044;5,52205318669193e-10;5,5908638183018e-09
"H2AC14";121,288059290001;1,36271735819768;0,1705752673109;1,10554408658739e-16;3,0109091743651e-15
"EXO1";51,6276478761581;1,36208581578673;0,509687120468374;0,000363394376816782;0,00136799041465777
"MYLK";37716,9308464823;-1,36165293090792;0,122560390755154;1,83488180127009e-32;7,15603902495336e-30
"DES";34591,8621643494;-1,36103642142757;0,149117833028424;5,94072872468313e-22;3,72489421644119e-20
"C3orf80";78,6057863009263;1,36103054809819;0,228083208348277;1,86461156393574e-10;2,04384066873226e-09
"SCN2A";363,463350768384;1,36054609398769;0,245367941086607;3,17697958957113e-10;3,33968204833623e-09
"SPEG";2606,62415115027;-1,35918056171861;0,125257791951818;1,23091334873886e-28;2,52661161056924e-26
"CRYAB";1493,27181409093;-1,35780700255106;0,134734483373552;4,2596689754221e-25;4,43876706607358e-23
"SULT1C3";41,6915920172684;1,35643182912287;0,452505017843476;0,000145295593314349;0,000595223544039877
"CCNE2";107,946874289032;1,35420713125524;0,252241426383904;4,39488888799496e-09;3,91862520877465e-08
"GLDC";139,83953286;1,35254962622678;0,506251924753777;0,000249968209271595;0,000974291441294444
"SHISA9";459,278566864112;-1,35150879447903;0,255538468327479;9,70545479519598e-10;9,52952510102324e-09
"TOP2A";356,520349597276;1,3513898429688;0,167522258141959;4,3171691086764e-17;1,24166368169897e-15
"SH3RF1";4593,07641697975;1,35012443723416;0,115836202496585;2,67130735943586e-32;1,02138222566665e-29
"KRT222";64,5652975293916;-1,34932614900622;0,270705036218311;3,09671440712422e-08;2,41543723755689e-07
"IMPG1";64,5392774658598;1,34733184305062;0,486815344025016;0,000283194667969472;0,00109157857786217
"GSTM2";1665,84758721139;-1,34643587443648;0,115078888918306;8,12450952350548e-33;3,43248188347351e-30
"RHPN1";507,319428968999;1,3460754012575;0,099121261595522;3,66448157150305e-43;5,49672235725458e-40
"DNAH12";147,293413603521;1,34563130545062;0,470636441631291;0,000170707414499898;0,000690048628264513
"FBXO17";536,834555302907;-1,34547216845547;0,121881592421397;1,24098393793139e-29;3,02489834870775e-27
"CLCA2";110,635399777938;-1,34516511265946;0,453284417968993;0,000108257606522512;0,000453885901352179
"RAB3B";10056,7389469591;1,34104812570893;0,136152295219887;3,88376810719482e-24;3,49002203181101e-22
"FAM81B";26,1376272456976;1,33793593108853;0,413907657325551;6,61684137078807e-05;0,000289366240705018
"AOX1";1498,68541357822;-1,33674089361235;0,163350115012362;1,40477480371884e-17;4,34811248770117e-16
"MAL";64,4837782540149;-1,33645793843788;0,28476622141696;8,83938341062566e-08;6,44607241986539e-07
"RPL22L1";434,22862121018;1,33389354891291;0,158084427319945;2,25245886784127e-18;7,91404467079365e-17
"AC025165.6";52,1169083246015;-1,33362682561071;0,381269497950459;2,74269942949229e-05;0,000128224979321744
"MUC2";964,036747257563;1,33259499236589;0,353367201855725;1,02226312084469e-05;5,19659302827722e-05
"MME";4949,4864068393;-1,3317882569036;0,190380328416644;3,48121934548549e-14;6,82249017456956e-13
"NETO1";80,4910934984201;1,33136568761213;0,495582168453359;0,000181002075329681;0,000727740302871912
"GSTM1";661,736259843416;-1,33135797054024;0,221108219717237;9,45699871239854e-11;1,09834112502544e-09
"ZDHHC11";400,426472390112;1,33088954797958;0,163883295778836;2,87528176189638e-17;8,54695035929566e-16
"TPM2";17709,3434000175;-1,33001436634888;0,139648426697915;8,82857182065484e-23;6,28310768258282e-21
"PLEKHS1";417,203585998151;1,32779637610089;0,215803057089142;5,13808109835592e-11;6,21156735387107e-10
"CPLX1";395,531950119455;1,32753955485874;0,124563065746991;9,48377228679457e-28;1,60811790949995e-25
"TMEM252";105,948277260371;-1,3245360404607;0,247772635771887;5,21263864575853e-09;4,57454786643975e-08
"MASP1";1680,23832772353;-1,32443681346733;0,153465956107218;4,62465298000806e-19;1,80722912044403e-17
"ADCYAP1R1";344,037017781186;-1,32436320277987;0,199798313206597;4,36255794483005e-13;7,30213561580995e-12
"SLC6A17";115,31847699419;1,32227352803195;0,355779721125908;7,78410132964097e-06;4,05205488328881e-05
